data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
03/02/1962,2.6,37.5,19.2,7.6,21.8,88.0,1.1
04/02/1962,15.9,28.7,11.9,7.1,20.0,76.5,0.4
05/02/1962,0.0,25.8,10.6,0.0,11.6,82.7,0.0
06/02/1962,0.0,27.2,18.4,9.6,26.7,88.0,0.4
07/02/1962,3.8,26.0,20.0,4.4,32.4,78.9,0.3
08/02/1962,4.2,30.8,21.6,8.1,27.1,66.1,4.9
09/02/1962,0.0,21.5,14.4,9.6,18.5,89.2,0.0
10/02/1962,9.8,26.2,17.9,6.8,15.3,81.0,2.9
11/02/1962,0.0,26.4,19.8,0.0,27.0,80.8,2.7
12/02/1962,2.4,19.2,9.1,11.6,20.3,63.0,1.9
13/02/1962,4.9,32.4,17.0,13.1,24.1,89.4,1.5
14/02/1962,8.8,22.6,20.0,9.2,14.7,80.9,4.8
15/02/1962,10.7,30.9,18.1,3.2,22.1,61.3,2.7
16/02/1962,0.0,25.8,15.3,10.9,21.5,73.8,0.0
17/02/1962,0.0,34.5,28.3,4.9,26.4,75.4,1.6
18/02/1962,16.2,19.2,25.0,5.8,23.6,76.8,1.9
19/02/1962,7.0,18.9,15.7,10.7,20.4,74.0,1.1
20/02/1962,0.0,20.0,14.7,8.6,28.9,76.4,2.2
21/02/1962,18.9,25.9,19.0,0.0,18.3,86.7,3.3
22/02/1962,4.9,33.9,15.4,6.8,27.1,75.5,2.3
23/02/1962,15.3,34.2,21.8,10.7,22.4,70.1,3.1
24/02/1962,4.4,11.9,9.5,0.6,23.2,77.9,2.9
25/02/1962,23.9,26.6,14.5,9.9,34.2,88.3,3.3
26/02/1962,20.9,6.8,19.0,0.0,9.1,84.4,4.4
27/02/1962,1.3,29.7,20.5,5.2,12.8,50.7,0.9
28/02/1962,13.3,31.5,8.5,8.2,25.3,61.9,0.0
01/03/1962,10.1,24.9,11.0,5.0,24.1,56.4,3.1
02/03/1962,17.1,25.6,7.5,10.7,20.2,80.9,5.2
03/03/1962,0.0,25.6,11.4,0.4,25.1,88.2,2.3
04/03/1962,10.5,20.7,9.5,9.2,14.1,75.6,0.5
05/03/1962,14.1,27.6,18.3,6.2,29.2,77.6,2.8
06/03/1962,0.0,23.8,16.8,2.7,26.4,65.4,0.0
07/03/1962,0.0,30.4,14.9,7.7,27.8,88.3,2.3
08/03/1962,0.0,24.5,15.8,5.7,11.9,67.7,0.0
09/03/1962,1.1,20.2,21.4,11.8,24.8,88.3,1.2
10/03/1962,10.8,16.4,10.6,8.3,19.6,69.6,5.5
11/03/1962,18.4,14.5,6.3,7.6,31.3,94.1,0.2
12/03/1962,4.5,32.6,19.1,3.4,20.9,60.7,2.8
13/03/1962,19.7,22.5,13.8,6.6,15.2,64.7,3.0
14/03/1962,0.0,27.1,10.7,3.8,22.5,89.2,0.6
15/03/1962,0.0,35.3,18.3,5.8,11.3,88.9,4.5
16/03/1962,3.2,21.9,6.1,10.9,24.8,73.2,1.2
17/03/1962,7.5,21.5,11.5,4.9,17.5,61.3,2.1
18/03/1962,3.4,24.4,4.1,0.3,18.7,48.7,2.0
19/03/1962,0.0,25.3,16.9,8.0,20.8,91.6,3.2
20/03/1962,2.9,35.9,23.3,9.1,18.1,80.8,5.9
21/03/1962,0.0,34.1,12.9,12.3,27.6,78.0,0.7
22/03/1962,10.3,28.7,11.8,9.4,18.2,68.6,2.6
23/03/1962,7.3,33.4,24.3,4.9,22.1,72.0,3.9
24/03/1962,0.0,24.1,18.7,7.0,22.3,85.7,0.5
25/03/1962,0.0,26.8,27.2,7.6,19.8,63.9,1.6
26/03/1962,0.0,23.4,16.4,7.7,15.7,85.6,3.4
27/03/1962,3.1,17.8,16.8,0.0,8.4,83.3,1.1
28/03/1962,13.1,32.0,22.7,3.8,25.0,93.7,1.3
29/03/1962,0.0,28.2,14.9,7.9,14.5,82.1,0.0
30/03/1962,8.7,25.2,16.9,10.4,29.4,85.9,0.9
31/03/1962,0.0,25.1,3.9,3.5,16.6,60.6,0.0
01/04/1962,0.0,16.5,24.1,4.4,25.8,73.6,2.0
02/04/1962,2.7,19.5,17.6,5.1,20.2,75.1,0.0
03/04/1962,0.0,27.0,15.1,5.5,27.3,80.4,1.4
04/04/1962,0.0,22.1,20.1,9.4,21.4,77.5,2.3
05/04/1962,0.0,23.9,9.9,3.1,21.9,87.3,1.8
06/04/1962,23.0,24.5,13.0,9.4,13.9,77.7,3.0
07/04/1962,4.1,21.2,18.3,11.6,23.3,66.6,2.9
08/04/1962,0.0,19.6,15.9,4.5,24.1,65.0,0.0
09/04/1962,5.9,15.9,17.8,4.3,20.4,92.9,2.1
10/04/1962,2.7,24.3,16.9,6.6,25.0,79.4,0.0
11/04/1962,1.6,28.7,18.7,3.7,21.6,77.6,1.8
12/04/1962,9.8,15.7,9.3,5.7,25.5,79.1,0.8
13/04/1962,11.2,25.0,21.8,0.2,20.2,78.4,1.5
14/04/1962,0.0,26.7,13.3,9.4,25.0,72.9,1.6
15/04/1962,0.0,19.5,15.9,12.6,20.9,82.9,2.8
16/04/1962,1.1,33.3,12.8,3.4,29.7,87.4,2.0
17/04/1962,0.0,22.9,14.3,0.0,17.9,85.6,1.1
18/04/1962,0.0,24.6,16.8,9.6,19.1,75.7,0.0
19/04/1962,17.1,24.2,19.2,4.4,16.3,64.6,3.0
20/04/1962,19.8,15.0,20.0,3.4,17.7,62.0,0.1
21/04/1962,1.3,30.9,17.8,5.5,17.1,86.8,0.0
22/04/1962,9.4,19.7,12.8,1.2,29.7,70.9,0.4
23/04/1962,6.8,23.8,17.4,7.9,29.8,77.9,3.4
24/04/1962,33.8,28.5,16.8,1.0,19.0,66.6,1.8
25/04/1962,14.7,33.5,15.9,1.4,26.6,78.4,3.0
26/04/1962,2.5,19.0,18.2,1.3,18.8,88.5,0.4
27/04/1962,0.0,22.6,9.5,6.7,21.7,90.5,1.7
28/04/1962,0.0,33.0,5.8,0.0,27.1,60.9,4.9
29/04/1962,5.7,27.8,21.4,14.2,18.4,84.0,1.6
30/04/1962,0.0,29.0,15.0,4.5,14.7,66.4,0.5
01/05/1962,0.0,19.1,17.7,0.0,21.9,95.6,1.2
02/05/1962,0.0,23.0,11.5,1.8,15.6,97.6,2.8
03/05/1962,0.0,24.2,21.8,8.4,19.8,80.4,4.2
04/05/1962,20.2,20.2,17.4,11.3,21.2,77.3,0.0
05/05/1962,12.4,15.6,14.8,6.7,22.9,74.1,1.7
06/05/1962,3.7,22.2,17.0,6.4,23.0,92.6,1.1
07/05/1962,18.2,32.9,7.2,0.0,21.1,78.0,1.6
08/05/1962,4.5,25.5,17.5,11.9,23.8,79.5,0.7
09/05/1962,0.0,33.0,22.9,8.2,27.2,73.7,0.7
10/05/1962,18.6,26.2,17.2,7.3,23.8,76.7,0.2
11/05/1962,9.0,20.8,16.6,6.1,24.8,82.0,0.7
12/05/1962,0.0,32.4,14.1,8.1,15.2,81.0,1.8
13/05/1962,1.9,26.3,20.9,2.9,20.7,86.1,1.8
14/05/1962,0.0,30.6,21.6,9.7,21.7,78.8,2.8
15/05/1962,0.0,19.0,13.6,9.2,31.0,74.6,2.3
16/05/1962,12.8,31.1,17.4,5.6,8.9,79.8,2.2
17/05/1962,22.4,31.2,16.8,4.9,24.0,78.8,3.3
18/05/1962,0.0,26.8,17.6,0.0,22.3,68.4,0.3
19/05/1962,9.3,20.5,11.9,0.0,23.2,53.0,1.1
20/05/1962,0.0,24.9,21.2,8.2,12.9,65.6,1.4
21/05/1962,0.0,28.6,18.4,9.6,20.6,62.5,1.9
22/05/1962,0.0,26.5,21.5,10.2,28.8,86.0,3.3
23/05/1962,0.0,28.6,10.3,0.7,14.0,65.9,2.3
24/05/1962,4.2,30.9,10.5,15.1,23.1,91.9,3.8
25/05/1962,0.0,21.4,25.6,10.0,16.7,68.0,4.4
26/05/1962,6.4,18.5,21.2,3.8,27.8,82.9,1.4
27/05/1962,3.3,24.9,11.7,6.7,23.7,97.3,0.0
28/05/1962,1.4,23.2,19.9,0.0,21.9,82.9,3.9
29/05/1962,0.0,29.6,13.4,3.6,16.0,97.5,1.7
30/05/1962,0.0,19.0,7.4,8.1,18.9,65.8,1.7
31/05/1962,11.1,31.0,5.5,6.3,17.8,89.4,3.0
01/06/1962,8.7,32.9,15.6,12.9,15.3,68.4,1.9
02/06/1962,0.0,25.1,23.2,0.2,18.9,87.1,1.9
03/06/1962,4.7,25.5,23.0,5.6,10.0,75.6,2.1
04/06/1962,11.1,20.7,21.8,1.5,23.1,78.9,0.7
05/06/1962,0.0,22.0,19.7,12.1,17.6,76.0,0.9
06/06/1962,9.1,22.8,17.2,7.1,16.1,72.8,3.6
07/06/1962,0.0,33.4,21.2,6.1,12.6,77.6,3.7
08/06/1962,9.3,24.7,5.9,5.5,21.6,81.0,2.1
09/06/1962,0.0,17.6,20.5,2.6,29.0,59.7,1.7
10/06/1962,0.0,26.6,10.2,10.7,18.1,73.1,3.0
11/06/1962,0.0,29.8,11.2,6.7,26.3,83.4,1.7
12/06/1962,4.2,25.0,19.0,7.0,22.4,78.0,2.3
13/06/1962,6.3,33.5,20.2,8.3,18.8,86.9,4.9
14/06/1962,0.0,29.6,12.7,2.6,29.1,60.0,4.3
15/06/1962,10.0,19.1,18.8,13.9,11.1,79.6,0.2
16/06/1962,0.0,22.0,18.4,12.2,20.3,84.6,2.3
17/06/1962,3.1,26.4,14.2,5.9,17.9,73.1,0.3
18/06/1962,0.0,15.6,16.4,4.8,21.1,72.0,3.2
19/06/1962,0.0,27.1,25.7,8.5,13.9,91.1,0.6
20/06/1962,4.2,15.1,14.3,10.4,23.5,44.1,4.5
21/06/1962,0.0,31.0,14.5,12.9,11.6,70.8,0.2
22/06/1962,0.0,30.3,16.4,8.6,22.7,70.0,0.5
23/06/1962,13.6,28.0,14.8,6.6,17.1,83.0,0.1
24/06/1962,0.0,21.3,19.5,6.6,21.9,87.4,1.1
25/06/1962,11.9,26.1,22.8,0.0,16.1,88.0,2.7
26/06/1962,0.0,22.2,14.5,4.3,15.4,69.4,3.7
27/06/1962,8.9,19.2,11.5,7.4,27.4,79.1,0.8
28/06/1962,17.8,23.2,25.2,0.0,27.9,70.4,3.2
29/06/1962,0.0,29.1,16.2,6.7,14.0,87.7,1.6
30/06/1962,0.0,25.4,7.4,2.8,20.4,79.3,0.0
01/07/1962,9.4,33.4,24.7,12.2,23.4,75.5,3.5
02/07/1962,1.8,29.5,21.1,4.9,19.3,78.3,1.6
03/07/1962,7.4,28.9,23.4,5.0,19.4,86.5,1.2
04/07/1962,0.0,15.9,22.6,5.5,23.1,79.8,4.6
05/07/1962,4.6,23.5,28.5,6.0,22.3,73.0,3.3
06/07/1962,2.2,19.1,10.6,9.1,17.4,74.1,5.8
07/07/1962,15.2,24.1,11.8,4.7,22.2,84.3,1.7
08/07/1962,6.2,21.2,13.3,6.1,18.3,64.9,2.5
09/07/1962,7.1,23.0,13.1,9.2,17.9,86.7,0.4
10/07/1962,0.0,31.2,16.3,6.1,16.0,54.9,3.3
11/07/1962,0.0,27.8,13.3,8.6,16.0,77.0,1.2
12/07/1962,0.0,30.9,9.9,4.3,20.9,68.9,0.3
13/07/1962,7.6,16.0,11.4,7.4,12.1,100.0,1.0
14/07/1962,0.0,25.5,14.2,11.2,12.0,50.6,2.2
15/07/1962,6.6,30.6,21.2,8.4,18.8,72.6,5.9
16/07/1962,24.0,33.7,12.9,0.0,19.6,68.6,2.3
17/07/1962,12.3,16.3,19.6,8.2,14.4,85.4,1.7
18/07/1962,0.6,23.1,9.3,1.5,28.2,90.0,3.2
19/07/1962,15.5,31.0,0.2,2.4,15.9,75.1,2.4
20/07/1962,0.0,24.0,15.0,8.0,16.4,47.0,0.0
21/07/1962,0.0,19.9,12.7,2.2,16.0,97.3,2.5
22/07/1962,0.0,16.3,11.4,1.6,24.2,87.2,4.0
23/07/1962,0.0,19.7,10.8,6.0,27.9,96.2,1.7
24/07/1962,0.3,15.5,12.2,3.6,14.9,74.6,2.5
25/07/1962,3.9,25.5,10.9,0.0,23.7,79.9,2.3
26/07/1962,20.1,30.2,11.3,8.2,20.9,70.4,3.7
27/07/1962,7.0,17.9,9.1,9.9,15.9,52.6,1.3
28/07/1962,1.6,26.6,5.4,9.6,20.9,71.7,1.7
29/07/1962,11.9,30.0,5.0,2.5,13.1,66.3,2.4
30/07/1962,0.0,25.1,27.6,7.6,18.4,75.2,1.3
31/07/1962,6.1,15.9,15.4,4.1,14.7,58.8,0.9
01/08/1962,11.3,27.3,23.0,1.0,17.9,83.3,3.0
02/08/1962,0.0,24.8,14.8,3.1,19.9,80.0,3.6
03/08/1962,14.9,24.2,15.0,0.0,26.9,52.8,1.1
04/08/1962,7.1,22.0,17.1,1.9,19.9,49.4,1.4
05/08/1962,0.0,25.6,18.8,0.2,14.7,66.8,2.1
06/08/1962,9.9,28.0,9.6,6.8,19.7,85.2,2.9
07/08/1962,25.9,38.8,13.8,7.2,9.4,99.7,1.6
08/08/1962,5.5,25.8,17.1,0.0,23.8,64.9,1.4
09/08/1962,6.2,33.8,6.3,9.3,15.6,70.1,2.8
10/08/1962,0.0,27.2,21.9,3.6,28.9,62.2,0.5
11/08/1962,0.0,24.6,20.8,1.8,24.1,73.9,1.7
12/08/1962,11.9,26.0,5.5,0.0,20.1,74.0,0.0
13/08/1962,0.0,18.2,11.4,2.9,18.1,87.0,2.2
14/08/1962,4.5,26.9,16.2,5.5,17.5,60.0,2.2
15/08/1962,0.0,13.8,19.7,9.9,17.8,87.1,2.4
16/08/1962,8.4,20.2,23.0,5.6,19.6,84.6,0.0
17/08/1962,7.0,25.8,12.6,4.8,17.6,69.8,0.9
18/08/1962,13.9,31.9,27.0,8.3,22.3,67.8,3.1
19/08/1962,0.0,33.3,15.4,6.6,26.8,73.5,5.6
20/08/1962,1.1,23.8,14.6,0.1,20.1,67.9,2.9
21/08/1962,0.0,26.0,18.4,4.3,25.0,72.4,5.0
22/08/1962,0.0,30.8,17.2,3.8,13.1,56.1,4.2
23/08/1962,7.4,17.5,16.9,5.4,21.3,72.7,2.5
24/08/1962,11.2,27.4,25.3,4.1,20.0,71.7,3.6
25/08/1962,0.0,20.4,16.9,2.8,12.8,77.9,4.8
26/08/1962,12.3,24.1,10.9,11.8,18.3,90.1,2.2
27/08/1962,17.0,22.5,11.6,5.8,23.8,74.2,0.4
28/08/1962,7.8,27.6,22.8,7.9,6.4,65.4,2.8
29/08/1962,22.1,28.3,19.0,5.6,18.6,57.2,1.7
30/08/1962,0.0,30.2,8.1,9.2,17.4,82.4,1.4
31/08/1962,0.0,27.1,7.9,5.7,20.9,78.7,2.2
01/09/1962,0.0,26.1,15.8,9.9,24.0,75.1,1.0
02/09/1962,18.4,35.7,18.6,0.0,23.0,78.0,1.4
03/09/1962,10.2,16.4,12.4,6.4,24.4,85.4,1.2
04/09/1962,3.2,34.8,7.5,7.0,25.4,79.6,1.4
05/09/1962,6.5,23.5,10.2,7.2,17.8,79.6,1.4
06/09/1962,0.0,28.4,23.6,1.7,7.7,92.0,4.2
07/09/1962,27.7,23.3,18.1,3.2,22.9,76.8,0.3
08/09/1962,5.0,21.1,20.5,1.9,14.7,68.7,3.7
09/09/1962,4.8,27.9,21.3,7.9,21.0,90.6,5.4
10/09/1962,10.9,31.1,12.6,9.6,12.6,70.0,0.6
11/09/1962,8.5,27.8,13.9,0.0,16.0,62.8,2.0
12/09/1962,5.9,22.0,14.8,6.8,22.4,80.8,1.9
13/09/1962,0.0,45.8,17.7,2.6,17.4,83.3,0.0
14/09/1962,8.4,32.0,20.9,12.9,11.4,67.5,2.8
15/09/1962,22.1,30.5,24.7,8.2,13.0,85.5,2.6
16/09/1962,16.9,23.1,19.6,4.6,25.1,76.1,3.8
17/09/1962,19.3,21.6,19.6,5.5,17.9,71.1,2.7
18/09/1962,0.0,23.5,25.0,11.1,18.0,76.6,2.4
19/09/1962,0.0,31.3,14.7,6.2,16.6,69.5,1.0
20/09/1962,2.5,19.5,21.4,0.0,12.1,76.1,0.0
21/09/1962,4.3,19.0,18.5,12.0,18.3,94.6,3.0
22/09/1962,14.5,28.2,18.6,9.2,25.7,72.6,4.4
23/09/1962,0.0,27.0,14.6,3.9,15.8,72.1,0.0
24/09/1962,18.7,20.7,8.9,8.4,10.3,66.8,3.2
25/09/1962,2.2,18.9,17.3,3.6,23.4,71.3,2.0
26/09/1962,0.0,33.3,17.3,3.5,20.0,62.3,0.6
27/09/1962,0.0,27.2,12.9,5.5,20.5,71.1,4.4
28/09/1962,0.0,17.3,15.2,8.4,21.4,68.4,2.5
29/09/1962,11.8,17.7,11.4,7.9,11.0,73.5,2.5
30/09/1962,4.5,23.1,11.4,9.7,19.0,64.8,0.0
01/10/1962,0.0,29.3,13.3,7.9,20.8,100.0,4.6
02/10/1962,0.0,28.5,9.2,11.7,19.4,67.3,1.0
03/10/1962,0.5,31.6,12.8,12.8,19.3,71.8,2.6
04/10/1962,20.1,16.6,19.1,7.2,25.3,79.1,3.6
05/10/1962,1.2,26.4,22.7,4.7,21.7,80.6,2.6
06/10/1962,0.0,33.3,25.7,5.3,22.7,84.3,3.4
07/10/1962,1.4,32.7,13.7,0.0,18.8,73.3,3.6
08/10/1962,1.1,27.2,21.5,6.1,7.0,66.9,5.6
09/10/1962,0.0,38.5,17.3,3.6,18.0,92.5,0.1
10/10/1962,3.2,28.6,14.5,3.2,19.5,66.5,2.1
11/10/1962,1.5,31.1,17.6,5.9,18.6,73.9,4.4
12/10/1962,10.6,25.4,21.0,0.0,19.2,76.8,2.0
13/10/1962,21.8,20.7,13.2,5.3,20.6,83.0,0.0
14/10/1962,14.8,20.1,13.1,6.8,24.2,81.0,4.3
15/10/1962,1.1,26.2,13.7,0.0,15.4,69.8,2.3
16/10/1962,0.0,23.9,12.6,11.4,18.6,78.5,0.6
17/10/1962,28.9,15.0,21.5,7.8,27.1,59.1,2.4
18/10/1962,4.3,19.3,12.0,11.1,11.6,100.0,2.9
19/10/1962,3.9,23.3,12.8,7.7,18.2,67.4,0.9
20/10/1962,3.5,29.3,17.2,7.4,8.9,86.1,1.9
21/10/1962,5.7,25.0,16.8,12.0,18.3,65.5,3.1
22/10/1962,2.3,24.7,13.7,11.2,20.1,83.3,0.7
23/10/1962,0.0,19.5,23.8,13.7,10.7,65.0,3.2
24/10/1962,0.0,25.3,12.6,5.5,20.6,86.1,4.6
25/10/1962,3.4,32.7,14.8,2.9,16.3,97.2,0.0
26/10/1962,0.0,26.0,6.3,1.5,24.9,77.0,2.4
27/10/1962,0.0,16.5,14.2,2.2,21.9,82.5,2.8
28/10/1962,4.8,18.0,9.3,8.7,16.9,86.9,2.3
29/10/1962,1.3,28.5,11.2,16.8,18.6,69.9,3.3
30/10/1962,18.5,23.8,6.2,12.0,27.2,86.7,2.6
31/10/1962,0.0,24.7,11.3,5.3,19.0,71.2,3.5
01/11/1962,14.4,21.6,15.3,9.0,13.0,100.0,3.3
02/11/1962,15.9,28.0,14.5,3.8,14.0,62.9,0.5
03/11/1962,0.0,23.4,13.7,4.1,18.7,78.0,0.0
04/11/1962,0.4,24.1,14.1,1.9,25.1,64.9,0.2
05/11/1962,0.1,20.3,13.2,2.2,17.2,89.3,4.6
06/11/1962,0.0,30.4,15.5,8.2,14.2,100.0,1.1
07/11/1962,0.0,23.9,15.1,11.9,19.6,79.3,2.3
08/11/1962,0.0,28.6,17.0,10.1,21.2,97.5,3.5
09/11/1962,20.9,18.3,14.7,11.8,22.1,85.4,1.9
10/11/1962,12.9,35.0,13.6,9.1,11.3,94.7,3.3
11/11/1962,16.2,32.4,19.4,5.9,21.1,85.2,3.1
12/11/1962,10.8,14.2,18.6,3.9,20.9,95.6,1.1
13/11/1962,0.0,20.6,15.5,8.3,17.4,94.0,0.3
14/11/1962,0.0,27.9,21.4,0.0,25.2,70.9,3.4
15/11/1962,8.5,17.6,16.1,3.6,21.8,71.2,2.8
16/11/1962,0.0,24.4,14.9,2.9,15.4,74.0,1.2
17/11/1962,10.7,27.6,15.3,10.9,21.9,69.4,3.7
18/11/1962,1.4,24.1,16.5,0.6,10.3,82.4,1.9
19/11/1962,0.1,28.2,11.2,9.7,17.3,92.4,2.5
20/11/1962,10.7,21.2,6.6,7.5,17.6,82.0,2.5
21/11/1962,8.1,12.3,17.0,7.6,22.8,72.8,1.4
22/11/1962,0.2,30.7,19.7,4.2,34.5,78.9,0.7
23/11/1962,15.1,30.7,10.8,0.3,18.2,54.7,4.2
24/11/1962,0.0,39.4,20.9,8.0,26.8,63.8,4.5
25/11/1962,9.8,12.5,7.7,9.5,26.2,72.9,0.9
26/11/1962,9.6,29.4,13.0,8.0,13.1,81.9,1.8
27/11/1962,0.7,13.9,23.9,5.5,26.2,73.5,3.1
28/11/1962,6.9,35.2,17.4,1.5,16.1,78.5,2.7
29/11/1962,0.0,27.9,14.2,3.6,19.6,73.7,4.5
30/11/1962,12.8,19.7,16.9,7.8,30.8,71.9,2.9
01/12/1962,2.0,29.6,21.5,2.9,22.1,63.6,2.5
02/12/1962,0.0,22.0,8.7,2.2,16.4,81.1,0.0
03/12/1962,14.0,26.8,22.0,0.3,21.8,71.2,0.0
04/12/1962,0.0,26.3,13.3,8.1,12.1,77.7,1.1
05/12/1962,0.0,35.1,19.1,8.0,24.8,69.3,1.4
06/12/1962,0.0,35.5,12.7,10.6,16.4,82.7,2.3
07/12/1962,9.7,21.7,23.8,0.0,7.5,77.4,3.5
08/12/1962,0.0,31.2,15.5,10.6,17.8,79.2,1.9
09/12/1962,20.9,27.2,9.2,10.4,17.1,67.8,1.3
10/12/1962,0.0,17.1,17.9,10.8,22.0,67.2,3.0
11/12/1962,20.3,21.2,22.0,6.5,13.9,79.7,1.6
12/12/1962,5.8,38.5,21.4,6.9,21.3,60.6,2.7
13/12/1962,2.8,27.2,16.1,6.9,16.3,85.8,0.5
14/12/1962,0.0,30.8,19.6,2.4,19.2,75.0,2.6
15/12/1962,7.7,23.9,13.6,2.6,24.8,65.5,1.3
16/12/1962,3.4,22.0,18.5,6.9,25.0,59.7,3.4
17/12/1962,14.5,25.3,17.4,5.0,25.8,87.3,1.7
18/12/1962,4.9,23.6,1.6,8.8,15.9,51.5,1.8
19/12/1962,5.2,16.6,10.8,4.6,21.0,81.4,1.0
20/12/1962,0.2,19.4,16.7,0.2,21.3,77.7,3.8
21/12/1962,3.2,29.2,16.5,0.4,25.7,83.2,2.5
22/12/1962,6.8,23.0,15.5,3.0,18.0,64.3,4.5
23/12/1962,0.0,25.3,16.1,8.9,12.3,68.8,2.4
24/12/1962,0.0,26.5,21.5,4.0,23.7,79.8,0.0
25/12/1962,11.0,26.9,17.4,7.2,26.2,76.8,3.4
26/12/1962,5.4,31.7,4.4,0.0,21.1,85.9,3.8
27/12/1962,2.0,18.9,25.1,6.7,14.2,75.7,1.6
28/12/1962,3.9,28.4,6.4,6.2,30.2,91.6,0.4
29/12/1962,7.2,29.4,20.3,10.7,20.2,77.7,4.9
30/12/1962,0.0,30.8,8.1,6.6,16.4,94.1,2.4
31/12/1962,0.0,17.1,22.5,9.0,25.0,95.2,3.7
01/01/1963,5.7,26.6,14.3,13.7,27.7,95.5,1.2
02/01/1963,0.0,34.9,17.5,6.2,11.7,68.1,2.5
03/01/1963,7.7,24.6,6.0,12.1,22.2,89.6,1.9
04/01/1963,0.0,27.9,19.2,6.5,25.9,76.0,1.8
05/01/1963,13.8,29.6,17.7,3.9,19.1,76.0,2.5
06/01/1963,8.4,19.3,18.6,5.6,20.3,85.3,0.0
07/01/1963,6.3,35.6,20.3,4.0,19.0,72.3,3.4
08/01/1963,13.4,28.0,16.5,4.2,27.1,57.9,3.4
09/01/1963,20.0,28.1,14.6,3.8,14.2,76.5,1.2
10/01/1963,13.7,15.6,11.7,4.8,18.3,97.1,2.8
11/01/1963,0.0,29.7,13.5,8.8,30.1,72.4,4.3
12/01/1963,0.0,28.0,21.5,0.0,16.5,75.4,1.4
13/01/1963,0.0,34.4,11.6,7.2,12.0,80.6,2.3
14/01/1963,4.0,23.4,6.7,6.5,19.5,72.2,1.2
15/01/1963,8.8,19.5,10.9,11.5,24.9,74.0,0.0
16/01/1963,0.0,21.2,18.6,4.6,19.4,77.6,1.6
17/01/1963,5.6,22.2,14.2,10.5,17.2,71.7,1.3
18/01/1963,0.0,18.7,18.6,2.6,22.0,90.6,2.8
19/01/1963,0.0,32.5,6.0,4.2,31.8,99.5,3.9
20/01/1963,0.0,32.7,1.2,7.7,18.3,81.3,2.5
21/01/1963,0.0,24.0,16.9,8.4,29.7,70.8,1.6
22/01/1963,0.0,22.9,20.5,5.0,21.6,81.8,1.2
23/01/1963,0.0,14.8,7.4,6.9,15.4,63.7,3.8
24/01/1963,14.1,29.1,18.2,5.4,27.7,61.0,3.7
25/01/1963,0.0,34.6,21.4,9.1,17.9,75.3,1.6
26/01/1963,29.5,21.5,15.6,5.4,12.0,90.1,2.5
27/01/1963,8.6,24.5,20.0,5.1,21.0,91.7,2.6
28/01/1963,5.6,27.6,16.6,9.9,17.3,80.6,1.0
29/01/1963,0.0,35.0,14.4,6.8,28.5,84.0,1.9
30/01/1963,10.6,26.3,19.6,8.7,21.6,78.8,0.8
31/01/1963,0.0,26.2,24.9,15.9,17.0,75.1,4.4
01/02/1963,5.0,26.2,13.0,0.0,23.8,63.0,0.6
02/02/1963,28.8,17.0,15.2,2.0,19.6,89.3,1.2
03/02/1963,2.8,16.9,10.9,2.4,21.2,71.6,3.0
04/02/1963,15.0,20.5,16.4,2.7,7.9,85.3,2.1
05/02/1963,0.0,30.9,14.9,11.6,13.9,75.8,1.9
06/02/1963,3.4,23.2,21.3,0.0,20.7,65.7,3.9
07/02/1963,21.1,22.1,22.5,7.9,13.3,67.1,2.6
08/02/1963,0.0,22.0,19.5,0.0,16.7,69.9,1.8
09/02/1963,21.5,24.3,20.7,6.1,24.1,77.4,1.4
10/02/1963,10.7,34.8,12.2,7.0,22.1,89.2,0.9
11/02/1963,0.0,24.3,11.0,9.6,25.3,84.0,1.0
12/02/1963,9.9,20.6,17.8,5.0,19.7,67.5,1.5
13/02/1963,13.3,25.3,15.8,5.3,16.2,61.8,1.4
14/02/1963,9.8,35.2,25.3,0.0,26.5,83.6,1.0
15/02/1963,0.0,22.3,6.4,15.0,19.8,97.5,3.3
16/02/1963,0.0,18.4,18.7,7.2,14.3,86.8,3.4
17/02/1963,1.3,22.3,18.6,7.7,27.6,98.6,0.7
18/02/1963,3.0,25.9,12.0,10.2,19.9,70.7,3.7
19/02/1963,9.8,29.1,11.0,5.8,24.4,76.2,1.2
20/02/1963,5.5,30.9,14.0,7.7,21.0,90.9,0.0
21/02/1963,0.0,19.2,7.7,8.8,24.4,58.2,0.5
22/02/1963,7.5,19.7,22.7,0.2,22.8,80.4,3.5
23/02/1963,9.7,23.3,28.7,8.1,18.1,79.7,3.9
24/02/1963,9.2,29.0,14.0,14.2,17.8,91.6,1.3
25/02/1963,14.3,17.9,12.6,12.9,23.1,65.6,3.0
26/02/1963,11.9,21.7,9.3,12.1,20.2,73.7,1.7
27/02/1963,8.2,21.7,10.4,13.5,19.6,68.7,5.3
28/02/1963,3.1,30.5,12.8,1.1,17.5,75.0,0.0
01/03/1963,0.0,28.1,21.5,4.0,18.3,62.7,2.8
02/03/1963,8.0,30.3,31.1,2.4,12.2,82.0,2.7
03/03/1963,5.8,32.8,12.2,19.8,22.1,78.1,5.0
04/03/1963,6.4,23.4,11.3,7.0,16.5,73.2,3.2
05/03/1963,0.0,18.3,10.0,0.4,20.1,79.3,0.0
06/03/1963,0.0,18.4,17.8,1.7,19.3,81.1,1.6
07/03/1963,14.0,14.6,17.3,6.4,20.6,92.6,2.8
08/03/1963,3.4,22.5,16.1,0.6,19.8,75.2,1.0
